-0.000662	-0.100359	-0.699621	0.202129	-0.500581	-0.502505	0.003283	-0.001875	0.001271	-0.001519	0.001051	0.004416	0.229960	-0.063275	0.043213	-0.114596	0.051815	0.318653	
-0.000659	-0.100360	-0.699620	0.202128	-0.500580	-0.502501	0.003518	-0.001939	0.001314	-0.001637	0.001104	0.004742	0.241050	-0.064341	0.043946	-0.120357	0.053692	0.334287	
-0.000655	-0.100362	-0.699618	0.202126	-0.500579	-0.502496	0.003765	-0.002004	0.001359	-0.001760	0.001158	0.005085	0.252398	-0.065408	0.044679	-0.126255	0.055605	0.350288	
-0.000651	-0.100364	-0.699617	0.202124	-0.500578	-0.502491	0.004023	-0.002070	0.001404	-0.001889	0.001215	0.005443	0.264003	-0.066475	0.045413	-0.132289	0.057553	0.366655	
-0.000647	-0.100367	-0.699616	0.202122	-0.500577	-0.502485	0.004293	-0.002137	0.001450	-0.002025	0.001274	0.005818	0.275859	-0.067542	0.046147	-0.138457	0.059536	0.383380	
-0.000643	-0.100369	-0.699614	0.202120	-0.500575	-0.502479	0.004575	-0.002205	0.001496	-0.002166	0.001334	0.006210	0.287964	-0.068609	0.046881	-0.144757	0.061554	0.400458	
-0.000638	-0.100371	-0.699613	0.202118	-0.500574	-0.502473	0.004869	-0.002274	0.001543	-0.002314	0.001397	0.006619	0.300311	-0.069677	0.047616	-0.151186	0.063606	0.417882	
-0.000633	-0.100373	-0.699611	0.202116	-0.500573	-0.502466	0.005176	-0.002344	0.001591	-0.002469	0.001461	0.007046	0.312895	-0.070745	0.048352	-0.157741	0.065690	0.435642	
-0.000628	-0.100376	-0.699609	0.202113	-0.500571	-0.502458	0.005495	-0.002415	0.001640	-0.002630	0.001528	0.007491	0.325709	-0.071814	0.049088	-0.164417	0.067807	0.453729	
-0.000622	-0.100378	-0.699608	0.202110	-0.500570	-0.502451	0.005827	-0.002488	0.001689	-0.002798	0.001597	0.007954	0.338743	-0.072883	0.049824	-0.171212	0.069953	0.472131	
-0.000616	-0.100381	-0.699606	0.202108	-0.500568	-0.502443	0.006173	-0.002561	0.001740	-0.002972	0.001668	0.008435	0.351989	-0.073953	0.050562	-0.178119	0.072130	0.490835	
